year,name,underwriter,listing_date,market,code,price_range,price_final,price_before1,price_before2,grade,grade_votes,reader_forecast,reader_forecast_n,stance_bars,hatsune_bars,hatsune,vote_status,detail_url
2016,エルテス,SBI,11/29(火),東M,3967,"1,650-1,790","1,790","4,340","5,000",A,9,"4,913",102,"55.1,38.8,3.1,2,1","91.2,5.9,1,1,0.9","6,510",締切,https://kabu.96ut.com/article/ipo/2016077/
2016,スタジオアタオ,日興,11/29(火),東M,3550,"2,930-3,030","3,030","3,200","3,200",C,5,"3,113",77,"1.4,4.1,16.2,62.2,16.1","0,1.3,3.9,94.8,0","3,810",締切,https://kabu.96ut.com/article/ipo/2016076/
2016,ＷＡＳＨハウス,野村,11/22(火),東M,6537,"2,090-2,300","2,300","2,560","2,760",B,6,"2,497",89,"1.2,17.1,37.8,41.5,2.4","0,5.6,30.3,64,0","3,240",締切,https://kabu.96ut.com/article/ipo/2016074/
2016,フィル・カンパニー,SBI,11/18(金),東M,3267,"1,190-1,310","1,310","3,200","2,800",A,9,"2,846",125,"17.2,58.2,20.5,4.1,0","73.6,18.4,4.8,2.4,0.8","4,000",締切,https://kabu.96ut.com/article/ipo/2016073/
2016,バロックジャパンリミテッド,大和,11/01(火),東1,3548,"2,000-2,240","2,000","2,000","1,900",D,2,"1,999",80,"0,0,2.7,10.8,86.5","0,0,1.3,91.3,7.4","1,900",締切,https://kabu.96ut.com/article/ipo/2016072/
2016,岐阜造園,東海東京,11/01(火),名2,1438,"1,000-1,150","1,150","1,200","1,200",C,5,"1,246",84,"2.5,6.2,40.7,40.7,9.9","1.2,8.3,57.1,33.3,0","1,191",締切,https://kabu.96ut.com/article/ipo/2016071/
2016,アイモバイル,SBI,10/27(木),東M,6535,"1,220-1,320","1,320","1,420","1,320",C,5,"1,378",129,"0.8,8.8,25.6,43.2,21.6","1.6,3.1,13.2,82.1,0","1,230",締切,https://kabu.96ut.com/article/ipo/2016070/
2016,九州旅客鉄道,三菱/野村/JPモ/日興,10/25(火),東1,9142,"2,400-2,600","2,600","2,800","3,200",B,6,"3,084",255,"4.9,37.8,47.2,8.5,1.6","1.6,5.9,51,40.4,1.1","3,100",締切,https://kabu.96ut.com/article/ipo/2016068/
2016,ユーザベース,みずほ,10/21(金),東M,3966,"2,190-2,510","2,510","2,800","2,800",C,5,"2,692",86,"2.4,3.7,26.8,54.9,12.2","0,1.2,7,88.4,3.4","2,908",締切,https://kabu.96ut.com/article/ipo/2016069/
2016,マーキュリアインベストメント,日興,10/17(月),東2,7190,"1,400-1,450","1,450","1,480","1,450",C,4,"1,540",67,"3.2,0,4.8,47.6,44.4","1.5,0,1.5,94,3","1,390",締切,https://kabu.96ut.com/article/ipo/2016067/
2016,ＫＨネオケム,みずほ,10/12(水),東1,4189,"1,330-1,670","1,380","1,330","1,306",D,2,"1,413",85,"2.4,2.4,3.6,13.3,78.3","2.3,2.3,1.2,41.9,52.3","1,306",締切,https://kabu.96ut.com/article/ipo/2016066/
2016,キャピタル・アセット・プランニング,野村,10/07(金),JQS,3965,"1,960-2,000","2,000","6,000","5,500",A,9,"5,925",63,"47.5,36.1,11.5,4.9,0","87.3,9.5,1.6,1.6,0","4,600",締切,https://kabu.96ut.com/article/ipo/2016065/
2016,Ｇ－ＦＡＣＴＯＲＹ,日興,09/30(金),東M,3474,"3,080-3,240","3,240","4,860","4,860",B,7,"5,050",59,"5.4,46.4,46.4,1.8,0","10.2,55.9,28.8,5.1,0","5,000",締切,https://kabu.96ut.com/article/ipo/2016063/
2016,オークネット,野村,09/30(金),東未,3964,"1,070-1,100","1,100",未,-,,,"1,554",19,"5.3,0,10.5,63.2,21","0,0,5.3,94.7,0",-,締切,https://kabu.96ut.com/article/ipo/2016064/
2016,シンクロ・フード,野村,09/29(木),東M,3963,"1,960-2,100","2,100","3,200","3,200",B,7,"3,357",58,"7.1,46.4,46.4,0,0","15.5,62.1,19,3.4,0","2,970",締切,https://kabu.96ut.com/article/ipo/2016062/
2016,チェンジ,SBI,09/27(火),東M,3962,"1,080-1,200","1,200","3,500","3,200",A,9,"3,343",80,"41,44.9,12.8,1.3,0","87.5,8.8,3.7,0,0","2,999",締切,https://kabu.96ut.com/article/ipo/2016061/
2016,シルバーエッグ・テクノロジー,大和,09/27(火),東M,3961,850-900,900,"2,700","2,700",S,10,"2,906",61,"53.3,28.3,16.7,1.7,0","90.2,4.9,1.6,3.3,0","2,622",締切,https://kabu.96ut.com/article/ipo/2016059/
2016,バリューデザイン,日興,09/26(月),東M,3960,"1,860-2,040","2,040","4,700","4,700",A,9,"4,245",62,"35,41.7,21.7,1.6,0","66.1,27.4,1.6,3.2,1.6","4,315",締切,https://kabu.96ut.com/article/ipo/2016060/
2016,ノムラシステムコーポレーション,みずほ,09/16(金),JQS,3940,920-960,960,"1,480","1,500",B,7,"1,633",63,"10.3,37.9,46.6,5.2,0","19,57.1,20.6,3.2,0","1,450",締切,https://kabu.96ut.com/article/ipo/2016058/
2016,デジタルアイデンティティ,みずほ,09/14(水),東M,6533,"1,400-1,540","1,540","2,900","3,080",A,8,"3,209",59,"24.1,57.4,18.5,0,0","61,30.5,8.5,0,0","2,900",締切,https://kabu.96ut.com/article/ipo/2016057/
2016,カナミックネットワーク,野村,09/14(水),東M,3939,"2,760-3,000","3,000","7,000","6,900",A,9,"6,998",59,"50,42.6,7.4,0,0","78,16.9,1.7,3.4,0","8,600",締切,https://kabu.96ut.com/article/ipo/2016056/
2016,串カツ田中,大和,09/14(水),東M,3547,"3,610-3,900","3,900","5,000","4,400",B,7,"4,559",80,"5.3,14.5,50,26.3,3.9","0,7.5,51.3,38.8,2.4","4,425",締切,https://kabu.96ut.com/article/ipo/2016055/
2016,さくら総合リート投資法人,日興,09/08(木),東R,3473,91k-92k,"91,000","88,000","85,000",D,1,"86,733",73,"0,0,1.4,11.3,87.3","0,0,0,87.8,12.2","79,000",締切,https://kabu.96ut.com/article/ipo/2016054/
2016,ベイカレント・コンサルティング,野村,09/02(金),東M,6532,"2,100-2,360","2,100","2,100","1,963",D,3,"2,119",91,"0,2.3,1.1,20.5,76.1","1.1,0,3.3,74.7,20.9","1,963",締切,https://kabu.96ut.com/article/ipo/2016051/
2016,大江戸温泉リート投資法人,野村,08/31(水),東R,3472,91k-93k,"93,000","98,000","98,000",C,5,"103,560",82,"3.9,5.2,33.8,35.1,22","2.4,0,7.3,90.2,0","89,200",締切,https://kabu.96ut.com/article/ipo/2016053/
2016,デファクトスタンダード,大和,08/31(水),東M,3545,"1,500-1,630","1,630","3,600","3,500",A,8,"3,697",112,"22.2,54.6,21.3,0,1.9","53.6,38.4,7.1,0.9,0","2,300",締切,https://kabu.96ut.com/article/ipo/2016052/
2016,三井不動産ロジスティクスパーク投資法人,大和,08/02(火),東R,3471,250k-270k,"270,000","290,000","300,000",B,6,"296,988",107,"10.8,17.6,44.1,24.5,2.9","0,0.9,43,56.1,0","271,400",締切,https://kabu.96ut.com/article/ipo/2016050/
2016,マリモ地方創生リート投資法人,日興,07/29(金),東R,3470,92k-100k,"92,000","100,000","88,500",C,4,"99,553",74,"1.4,2.7,13.7,47.9,34.2","0,0,4.1,95.9,0","88,500",締切,https://kabu.96ut.com/article/ipo/2016049/
2016,リファインバース,大和,07/28(木),東M,6531,"1,500-1,700","1,700","3,081","2,550",B,7,"3,198",72,"7.4,36.8,45.6,8.8,1.4","34.7,36.1,19.4,8.3,1.4","2,770",締切,https://kabu.96ut.com/article/ipo/2016048/
2016,インソース,みずほ,07/21(木),東M,6200,460-520,520,850,980,B,7,956,70,"6,32.8,50.7,10.4,0","22.9,51.4,17.1,7.1,1.4",810,締切,https://kabu.96ut.com/article/ipo/2016047/
2016,デュアルタップ,SBI,07/21(木),JQS,3469,"1,010-1,110","1,110","1,800","2,000",B,7,"1,959",72,"2.9,46.4,43.5,5.8,1.4","33.3,43.1,15.3,6.9,1.4","2,520",締切,https://kabu.96ut.com/article/ipo/2016046/
2016,LINE,野村,07/15(金),東1,3938,"2,900-3,300","3,300","3,350","4,000",C,5,"3,443",183,"5.1,13.5,32,34.8,14.6","1.1,7.7,34.4,54.1,2.7","4,900",締切,https://kabu.96ut.com/article/ipo/2016045/
2016,セラク,日興,07/01(金),東M,6199,"1,360-1,500","1,500","3,000","3,000",A,9,"3,498",65,"25.4,50.8,15.9,6.3,1.6","70.8,21.5,3.1,4.6,0","3,900",締切,https://kabu.96ut.com/article/ipo/2016043/
2016,ソラスト,日興,06/29(水),東1,6197,"1,270-1,400","1,300","1,320","1,250",D,3,"1,338",61,"1.7,0,8.6,25.9,63.8","1.6,1.6,6.6,85.2,4.9","1,222",締切,https://kabu.96ut.com/article/ipo/2016040/
2016,コメダホールディングス,大和/三菱,06/29(水),東1,3543,"1,780-1,960","1,960","2,060","2,000",C,5,"2,094",104,"2.9,8.7,35.9,35.9,16.5","0,0,9.6,90.4,0","1,867",締切,https://kabu.96ut.com/article/ipo/2016044/
2016,ベガコーポレーション,野村,06/28(火),東M,3542,"1,440-1,600","1,600","2,400","2,400",B,7,"2,374",55,"7.5,26.4,62.3,3.8,0","12.7,50.9,32.7,3.6,0","2,000",締切,https://kabu.96ut.com/article/ipo/2016042/
2016,キャリア,日興,06/27(月),東M,6198,"1,850-1,950","1,950","4,200","2,700",A,9,"4,424",60,"25.9,53.4,19,1.7,0","71.7,20,8.3,0,0","3,870",締切,https://kabu.96ut.com/article/ipo/2016041/
2016,バーチャレクス・コンサルティング,野村,06/23(木),東M,6193,"1,030-1,090","1,090","1,390","1,390",B,7,"1,547",70,"1.5,22.1,47.1,27.9,1.4","11.4,27.1,45.7,15.7,0","1,235",締切,https://kabu.96ut.com/article/ipo/2016038/
2016,ジェイリース,みずほ,06/22(水),東M,7187,"3,000-3,100","3,100","4,200","4,400",B,7,"4,271",57,"5.6,25.9,53.7,13,1.8","3.5,24.6,56.1,15.8,0","4,170",締切,https://kabu.96ut.com/article/ipo/2016037/
2016,ストライク,日興,06/21(火),東M,6196,"2,940-3,440","3,440","6,880","6,880",A,8,"6,955",63,"21.3,57.4,11.5,6.6,3.2","65.1,19,6.3,7.9,1.6","7,770",締切,https://kabu.96ut.com/article/ipo/2016039/
2016,ＡＷＳホールディングス,SBI,06/21(火),東M,3937,"2,290-2,490","2,490","6,500","5,500",A,8,"8,155",74,"44.3,37.1,14.3,4.3,0","81.1,8.1,6.8,4,0","8,350",締切,https://kabu.96ut.com/article/ipo/2016036/
2016,やまみ,みずほ,06/17(金),JQS,2820,"1,650-1,690","1,690","1,690","1,690",C,5,"1,772",60,"1.7,1.7,24.1,48.3,24.1","0,1.7,1.7,93.3,3.3","1,751",締切,https://kabu.96ut.com/article/ipo/2016032/
2016,農業総合研究所,大和,06/16(木),東M,3541,"1,010-1,050","1,050","2,280","2,280",A,8,"2,057",60,"12.5,30.4,51.8,5.3,0","46.7,31.7,16.7,4.9,0","1,870",締切,https://kabu.96ut.com/article/ipo/2016033/
2016,アトラエ,大和,06/15(水),東M,6194,"5,030-5,400","5,400","14,000","14,000",A,9,"12,495",75,"52.1,28.8,13.7,5.4,0","64,25.3,4,4,2.7","12,720",締切,https://kabu.96ut.com/article/ipo/2016034/
2016,ホープ,みずほ,06/15(水),東M,6195,"1,300-1,400","1,400","3,500","3,500",A,8,"3,297",70,"22.4,52.2,25.4,0,0","71.4,25.7,2.9,0,0","3,220",締切,https://kabu.96ut.com/article/ipo/2016035/
2016,タカラレーベン・インフラ投資法人,みずほ,06/02(木),東イ,9281,96k-100k,"100,000","105,000","103,000",C,5,"109,719",77,"3.9,10.5,35.5,34.2,15.8","0,2.6,14.3,83.1,0","109,900",締切,https://kabu.96ut.com/article/ipo/2016031/
2016,ジャパンミート,みずほ,04/21(木),東2,3539,"910-1,010","1,010","1,050",934,C,5,"1,028",57,"1.9,0,11.1,38.9,48.1","0,0,7,89.5,3.5","1,040",締切,https://kabu.96ut.com/article/ipo/2016028/
2016,スターアジア不動産投資法人,野村,04/20(水),東R,3468,90k-100k,"100,000","103,000","105,000",C,5,"107,882",66,"3.2,1.6,31.7,55.6,7.9","0,0,10.6,89.4,0","99,100",締切,https://kabu.96ut.com/article/ipo/2016030/
2016,グローバルウェイ,大和,04/19(火),東M,3936,"2,760-2,960","2,960","8,880","9,200",S,10,"10,052",84,"82.5,12.5,2.5,2.5,0","92.9,3.6,0,2.4,1.1","14,000",締切,https://kabu.96ut.com/article/ipo/2016029/
2016,エディア,SBI,04/15(金),東M,3935,"1,510-1,630","1,630","2,445","2,800",B,7,"2,939",86,"16,38.3,42,2.5,1.2","38.4,39.5,15.1,7,0","3,165",締切,https://kabu.96ut.com/article/ipo/2016027/
2016,丸八ホールディングス,東海東京,04/08(金),名2,3504,620-680,680,670,630,D,3,676,63,"1.7,0,3.4,44.8,50","1.6,0,4.8,92.1,1.5",757,締切,https://kabu.96ut.com/article/ipo/2016026/
2016,ハイアス・アンド・カンパニー,日興,04/05(火),東M,6192,850-950,950,"2,100","2,800",A,9,"2,286",60,"25.9,48.3,22.4,1.7,1.7","75,15,6.7,3.3,0","2,750",締切,https://kabu.96ut.com/article/ipo/2016025/
2016,ＰＲＴＩＭＥＳ,SBI,03/31(木),東M,3922,"1,220-1,340","1,340","2,400","1,900",A,8,"3,053",95,"25,45.7,21.7,7.6,0","66.3,23.2,3.2,4.2,3.1","2,130",締切,https://kabu.96ut.com/article/ipo/2016023/
2016,エボラブルアジア,SBI,03/31(木),東M,6191,"1,660-1,800","1,800","2,200","2,200",B,7,"2,516",103,"5.2,25.8,48.5,12.4,8.1","8.7,35,30.1,21.4,4.8","2,670",締切,https://kabu.96ut.com/article/ipo/2016024/
2016,ベネフィットジャパン,大和,03/24(木),東M,3934,"1,680-1,980","1,980","2,280","4,000",B,6,"3,000",62,"10,23.3,38.3,23.3,5","14.5,16.1,37.1,32.3,0","3,310",締切,https://kabu.96ut.com/article/ipo/2016022/
2016,ウイルプラスホールディングス,みずほ,03/24(木),JQS,3538,"1,730-1,880","1,880","2,000","2,000",C,5,"2,111",58,"5.5,7.3,45.5,32.7,9","3.4,1.7,22.4,72.4,0","1,729",締切,https://kabu.96ut.com/article/ipo/2016021/
2016,チエル,みずほ,03/22(火),JQS,3933,730-810,810,"1,215","1,800",B,7,"1,462",60,"3.4,36.2,46.6,10.3,3.4","21.7,53.3,16.7,6.7,1.6","2,151",締切,https://kabu.96ut.com/article/ipo/2016019/
2016,アイドママーケティングコミュニケーション,みずほ,03/18(金),東M,9466,"1,300-1,440","1,440","1,490","1,400",C,5,"1,555",53,"2,6.1,14.3,49,28.6","0,3.8,5.7,84.9,5.6","1,230",締切,https://kabu.96ut.com/article/ipo/2016020/
2016,ヒロセ通商,野村,03/18(金),JQS,7185,800-830,830,930,880,C,5,998,62,"1.7,0,43.3,45,10","0,9.7,25.8,62.9,1.6",830,締切,https://kabu.96ut.com/article/ipo/2016011/
2016,アグレ都市デザイン,みずほ,03/18(金),JQS,3467,"1,670-1,730","1,730","2,222","2,222",B,6,"2,353",52,"6,24,56,8,6","3.8,23.1,42.3,28.8,1.9","3,505",締切,https://kabu.96ut.com/article/ipo/2016015/
2016,グローバルグループ,いちよし,03/18(金),東M,6189,"1,900-2,000","2,000","2,200","2,200",B,6,"2,369",53,"3.9,5.9,41.2,31.4,17.6","3.8,0,15.1,77.4,3.7","3,200",締切,https://kabu.96ut.com/article/ipo/2016016/
2016,フェニックスバイオ,日興,03/18(金),東M,6190,"1,800-2,400","2,400","2,500","2,500",C,5,"2,480",54,"1.9,7.5,26.4,32.1,32.1","0,1.8,14.5,72.7,10.9","2,350",締切,https://kabu.96ut.com/article/ipo/2016017/
2016,イワキ（銘柄名：イワキポンプ）,大和,03/18(金),東2,6237,"1,900-2,000","2,000","2,000","1,900",C,4,"2,038",57,"1.9,1.9,9.3,38.9,48","0,1.8,3.5,93,1.7","2,050",締切,https://kabu.96ut.com/article/ipo/2016018/
2016,アカツキ,野村,03/17(木),東M,3932,"1,800-1,930","1,930","2,100","2,100",C,5,"2,210",78,"1.4,8.1,23,44.6,22.9","3.8,6.4,7.7,79.5,2.6","1,775",締切,https://kabu.96ut.com/article/ipo/2016012/
2016,昭栄薬品,大和,03/16(水),JQS,3537,"1,330-1,350","1,350","1,650","1,650",B,6,"1,820",65,"4.8,11.1,58.7,17.5,7.9","7.7,18.5,35.4,36.9,1.5","2,001",締切,https://kabu.96ut.com/article/ipo/2016013/
2016,富士ソフトサービスビューロ,野村,03/15(火),JQS,6188,800-890,890,900,950,C,5,"1,139",57,"3.6,7.3,43.6,32.7,12.7","5.3,12.3,26.3,54.4,1.7","1,010",締切,https://kabu.96ut.com/article/ipo/2016009/
2016,ユー・エム・シー・エレクトロニクス,みずほ,03/15(火),東1,6615,"3,000-3,100","3,000","3,000","2,805",D,3,"3,250",58,"3.6,3.6,14.3,21.4,57.1","0,1.7,3.4,87.9,6.9","2,480",締切,https://kabu.96ut.com/article/ipo/2016010/
2016,富山第一銀行,大和,03/15(火),東1,7184,440-470,470,380,450,D,1,455,72,"0,0,4.3,10,85.7","0,1.4,1.4,32.9,64.3",500,締切,https://kabu.96ut.com/article/ipo/2016014/
2016,LITALICO,野村,03/14(月),東M,6187,"930-1,000","1,000","1,300","1,000",B,6,"1,504",76,"6.9,23.6,56.9,9.7,2.8","14.5,50,27.6,6.6,1.3","1,880",締切,https://kabu.96ut.com/article/ipo/2016008/
2016,フィット,SBI,03/11(金),東M,1436,"1,750-1,890","1,890","2,490","2,000",B,6,"2,551",96,"8.7,19.6,53.3,16.3,2.1","5.2,18.8,49,26,1","1,741",締切,https://kabu.96ut.com/article/ipo/2016007/
2016,ブラス,東海東京,03/09(水),東M,2424,"4,000-4,370","4,370","6,555","6,380",A,8,"8,037",66,"22.2,42.9,27,4.8,3.1","28.8,40.9,18.2,10.6,1.5","4,650",締切,https://kabu.96ut.com/article/ipo/2016006/
2016,ヨシムラ・フード・ホールディングス,大和,03/04(金),東M,2884,820-880,880,"1,460","1,460",B,7,"1,570",63,"6.8,16.9,66.1,10.2,0","34.9,44.4,9.5,11.1,0","1,320",締切,https://kabu.96ut.com/article/ipo/2016005/
2016,中本パックス,野村,03/03(木),東2,7811,"1,440-1,470","1,470","1,580","1,550",C,5,"1,574",68,"3.1,1.6,26.6,50,18.7","2.9,1.5,14.7,79.4,1.5","1,480",締切,https://kabu.96ut.com/article/ipo/2016004/
2016,バリューゴルフ,東海東京,03/02(水),東M,3931,"1,220-1,280","1,280","3,500","3,800",A,9,"3,365",81,"22.4,59.2,17.1,1.3,0","82.7,12.3,3.7,1.2,0","3,215",締切,https://kabu.96ut.com/article/ipo/2016003/
2016,はてな,日興,02/24(水),東M,3930,700-800,800,"2,560","2,480",A,9,"2,249",102,"24.2,61.1,14.7,0,0","92.2,4.9,2,0.9,0","3,025",締切,https://kabu.96ut.com/article/ipo/2016002/
2016,ラサールロジポート投資法人,野村,02/17(水),東R,3466,92k-100k,"100,000","98,000","115,000",C,4,"107,270",135,"3.8,6.1,30.3,42.4,17.4","1.5,3,9.6,79.3,6.6","105,000",締切,https://kabu.96ut.com/article/ipo/2016001/
2017,オプティマスグループ,野村,12/26(火),東2,9268,"1,710-1,800","1,800","1,850","2,050",C,4,"1,949",89,"6.9,3.4,19.5,46,24.1","5.6,2.2,12.4,77.5,2.2","2,001",締切,https://kabu.96ut.com/article/ipo/2017096/
2017,要興業,野村,12/25(月),東2,6566,700-750,750,850,850,C,5,886,87,"4.8,4.8,48.8,36.9,4.7","5.7,9.2,34.5,49.4,1.1",950,締切,https://kabu.96ut.com/article/ipo/2017095/
2017,ＡＢホテル,大和,12/25(月),JQS,6565,"1,400-1,500","1,500","2,800","3,000",B,7,"3,052",83,"6.4,47.4,42.3,2.6,1.3","60.2,30.1,7.2,2.4,0","3,060",締切,https://kabu.96ut.com/article/ipo/2017094/
2017,ミダック,岡三,12/22(金),名2,6564,"1,200-1,300","1,300","2,000","2,500",B,6,"2,374",84,"3.8,40,46.3,7.5,2.4","36.9,38.1,16.7,6,2.3","2,000",締切,https://kabu.96ut.com/article/ipo/2017093/
2017,プレミアグループ,野村,12/21(木),東2,7199,"2,260-2,320","2,320","2,280","2,300",D,3,"2,307",87,"7.1,1.2,8.3,33.3,50","6.9,1.1,3.4,88.5,0","2,220",締切,https://kabu.96ut.com/article/ipo/2017090/
2017,オプトラン,大和,12/20(水),東1,6235,"1,420-1,460","1,460","1,760","1,900",C,5,"1,802",104,"6.9,11.8,41.2,34.3,5.8","5.8,7.7,36.5,50,0","2,436",締切,https://kabu.96ut.com/article/ipo/2017091/
2017,森六ホールディングス,野村,12/20(水),東1,4249,"2,610-2,700","2,700","2,862","2,900",C,5,"2,899",84,"4.8,4.8,31.3,45.8,13.3","4.8,2.4,10.7,82.1,0","2,975",締切,https://kabu.96ut.com/article/ipo/2017092/
2017,みらいワークス,SBI,12/19(火),東M,6563,"1,700-1,840","1,840","7,360","6,840",A,9,"8,047",119,"62.1,25.9,6.9,3.4,1.7","94.1,1.7,0,1.7,2.5","6,080",締切,https://kabu.96ut.com/article/ipo/2017089/
2017,ナレッジスイート,いちよし,12/18(月),東M,3999,"1,800-2,000","2,000","5,100","6,500",A,9,"6,199",79,"38.5,42.3,14.1,1.3,3.8","87.3,6.3,2.5,1.3,2.5","5,010",締切,https://kabu.96ut.com/article/ipo/2017087/
2017,すららネット,みずほ,12/18(月),東M,3998,"1,900-2,040","2,040","3,060","4,000",B,7,"4,130",69,"9.1,50,31.8,7.6,1.5","37.7,43.5,11.6,7.2,0","4,345",締切,https://kabu.96ut.com/article/ipo/2017086/
2017,歯愛メディカル,日興,12/18(月),JQS,3540,"3,210-3,300","3,300","3,210","3,300",D,3,"3,366",88,"5.7,1.1,11.5,29.9,51.7","5.7,1.1,5.7,84.1,3.4","4,030",締切,https://kabu.96ut.com/article/ipo/2017085/
2017,ジーニー,野村,12/18(月),東M,6562,"1,220-1,350","1,350","2,100","2,500",B,6,"2,303",76,"8.1,25.7,56.8,8.1,1.3","36.8,43.4,14.5,5.3,0","2,674",締切,https://kabu.96ut.com/article/ipo/2017088/
2017,ＨＡＮＡＴＯＵＲＪＡＰＡＮ,みずほ,12/15(金),東M,6561,"1,900-2,000","2,000","2,000","1,844",D,3,"2,268",87,"4.9,3.7,11.1,24.7,55.6","4.6,1.1,3.4,36.8,54","2,200",締切,https://kabu.96ut.com/article/ipo/2017084/
2017,イオレ,SBI,12/15(金),東M,2334,"1,750-1,890","1,890","5,000","6,000",A,8,"6,724",123,"55.1,36.4,5.9,1.7,0.8","90.2,4.1,2.4,3.3,0","5,100",締切,https://kabu.96ut.com/article/ipo/2017083/
2017,アルヒ,野村,12/14(木),東1,7198,"1,150-1,340","1,300","1,340","1,300",C,4,"1,439",110,"3.8,3.8,16,44.3,32.1","5.5,3.6,8.2,81.8,0.9","1,270",締切,https://kabu.96ut.com/article/ipo/2017076/
2017,エル・ティー・エス,大和,12/14(木),東M,6560,630-680,680,"1,500","3,000",A,8,"1,997",82,"24.1,55.7,19,0,1.2","85.4,9.8,2.4,1.2,1.2","2,810",締切,https://kabu.96ut.com/article/ipo/2017080/
2017,グローバル・リンク・マネジメント,日興,12/13(水),東M,3486,"2,320-2,620","2,620","4,170","5,000",B,7,"4,166",82,"5.1,44.9,41,7.7,1.3","28,46.3,15.9,9.8,0","6,130",締切,https://kabu.96ut.com/article/ipo/2017078/
2017,ＳＧホールディングス,大和/三菱,12/13(水),東1,9143,"1,540-1,620","1,620","2,050","2,050",B,6,"2,019",181,"11.3,24.3,46.9,13.6,3.9","3.9,11,51.4,32.6,1.1","1,900",締切,https://kabu.96ut.com/article/ipo/2017075/
2017,マツオカコーポレーション,野村,12/13(水),東1,3611,"2,420-2,600","2,600","2,900","3,200",B,6,"3,323",91,"7.8,20,48.9,22.2,1.1","4.4,15.4,52.7,27.5,0","3,800",締切,https://kabu.96ut.com/article/ipo/2017081/
2017,ヴィスコ・テクノロジーズ,みずほ,12/13(水),JQS,6698,"4,720-4,920","4,920","5,480","6,000",B,6,"6,083",80,"7.7,15.4,48.7,21.8,6.4","5,16.3,30,46.3,2.4","15,000",締切,https://kabu.96ut.com/article/ipo/2017082/
2017,カチタス,大和,12/12(火),東1,8919,"1,500-1,640","1,640","1,640","1,700",C,5,"1,762",101,"7.1,5.1,19.4,48,20.4","5.9,3,11.9,79.2,0","1,665",締切,https://kabu.96ut.com/article/ipo/2017079/
2017,一家ダイニングプロジェクト,日興,12/12(火),東M,9266,"2,250-2,450","2,450","3,920","5,550",B,7,"4,047",84,"10.1,32.9,41.8,8.9,6.3","28.6,36.9,19,14.3,1.2","6,700",締切,https://kabu.96ut.com/article/ipo/2017077/
2017,アトリエはるか,岡三,12/07(木),名セ,6559,"1,250-1,400","1,400","2,800",-,A,8,"3,201",87,"16,45.7,32.1,2.5,3.7","72.4,18.4,4.6,3.4,1.1",-,締切,https://kabu.96ut.com/article/ipo/2017074/
2017,トレードワークス,岡三,11/29(水),JQS,3997,"2,000-2,200","2,200","7,040","8,360",S,10,"7,310",89,"70.6,24.7,3.5,0,1.2","97.8,0,0,1.1,1.1","13,600",締切,https://kabu.96ut.com/article/ipo/2017073/
2017,幸和製作所,日興,11/28(火),JQS,7807,"3,220-3,520","3,520","6,440","6,440",A,8,"5,724",79,"10.4,45.5,37.7,6.4,0","31.6,40.5,17.7,10.1,0","7,980",締切,https://kabu.96ut.com/article/ipo/2017070/
2017,ポエック,野村,11/28(火),JQS,9264,670-750,750,"1,240","1,500",B,7,"1,375",73,"5.7,28.6,62.9,2.8,0","50.7,37,11,1.3,0","3,280",締切,https://kabu.96ut.com/article/ipo/2017071/
